BEGIN;
BEGIN
select
	p_brand,
	p_type,
	p_size,
	count(distinct ps_suppkey) as supplier_cnt
from
	partsupp,
	part
where
	p_partkey = ps_partkey
	and p_brand <> 'Brand#25'
	and p_type not like 'SMALL POLISHED%'
	and p_size in (8, 45, 12, 26, 28, 17, 23, 31)
	and ps_suppkey not in (
		select
			s_suppkey
		from
			supplier
		where
			s_comment like '%Customer%Complaints%'
	)
group by
	p_brand,
	p_type,
	p_size
order by
	supplier_cnt desc,
	p_brand,
	p_type,
	p_size;
  p_brand   |          p_type           | p_size | supplier_cnt 
------------+---------------------------+--------+--------------
 Brand#55   | ECONOMY BRUSHED COPPER    |     28 |          636
 Brand#11   | STANDARD BURNISHED NICKEL |     26 |          603
 Brand#21   | ECONOMY BRUSHED BRASS     |     31 |          603
 Brand#14   | SMALL BRUSHED BRASS       |     45 |          596
 Brand#41   | STANDARD PLATED TIN       |     12 |          595
 Brand#34   | ECONOMY BURNISHED STEEL   |     23 |          592
 Brand#12   | PROMO ANODIZED BRASS      |     26 |          588
 Brand#31   | PROMO PLATED NICKEL       |     28 |          584
 Brand#11   | PROMO BURNISHED STEEL     |      8 |          580
 Brand#13   | STANDARD BRUSHED BRASS    |     45 |          579
 Brand#22   | PROMO POLISHED TIN        |     23 |          572
 Brand#51   | PROMO ANODIZED TIN        |      8 |          572
 Brand#55   | SMALL PLATED COPPER       |      8 |          572
 Brand#32   | MEDIUM PLATED COPPER      |     31 |          571
 Brand#34   | ECONOMY PLATED STEEL      |     28 |          571
 Brand#24   | LARGE POLISHED BRASS      |     26 |          568
 Brand#32   | LARGE POLISHED BRASS      |      8 |          568
 Brand#32   | SMALL ANODIZED BRASS      |     31 |          568
 Brand#35   | STANDARD ANODIZED COPPER  |     31 |          568
 Brand#22   | PROMO POLISHED BRASS      |     45 |          566
 Brand#53   | ECONOMY PLATED NICKEL     |     23 |          566
 Brand#54   | PROMO PLATED STEEL        |     45 |          566
 Brand#22   | SMALL ANODIZED TIN        |     12 |          564
 Brand#31   | PROMO BRUSHED COPPER      |     26 |          564
 Brand#31   | STANDARD BURNISHED COPPER |     23 |          564
 Brand#34   | SMALL ANODIZED BRASS      |     28 |          564
 Brand#52   | PROMO PLATED BRASS        |     26 |          564
 Brand#55   | STANDARD ANODIZED NICKEL  |     26 |          564
 Brand#14   | LARGE ANODIZED BRASS      |     23 |          560
 Brand#14   | LARGE BURNISHED COPPER    |     12 |          560
 Brand#31   | PROMO POLISHED BRASS      |     17 |          560
 Brand#33   | ECONOMY BURNISHED TIN     |     45 |          560
 Brand#41   | ECONOMY ANODIZED STEEL    |     28 |          560
 Brand#43   | STANDARD BURNISHED TIN    |     23 |          560
 Brand#45   | LARGE POLISHED TIN        |     12 |          560
 Brand#51   | SMALL PLATED STEEL        |     17 |          560
 Brand#55   | ECONOMY BRUSHED STEEL     |     12 |          560
 Brand#43   | LARGE ANODIZED STEEL      |     23 |          559
 Brand#11   | LARGE ANODIZED COPPER     |     23 |          556
 Brand#11   | SMALL BRUSHED STEEL       |     45 |          556
 Brand#31   | ECONOMY BURNISHED COPPER  |     26 |          556
 Brand#42   | LARGE BRUSHED COPPER      |     26 |          556
 Brand#54   | LARGE BRUSHED TIN         |     23 |          556
 Brand#41   | LARGE POLISHED STEEL      |     12 |          555
 Brand#24   | STANDARD PLATED TIN       |     31 |          553
 Brand#12   | LARGE PLATED TIN          |     31 |          552
 Brand#13   | PROMO BRUSHED TIN         |     31 |          552
 Brand#14   | SMALL PLATED NICKEL       |     17 |          552
 Brand#15   | ECONOMY PLATED BRASS      |     26 |          552
 Brand#35   | SMALL ANODIZED BRASS      |     26 |          552
 Brand#45   | PROMO ANODIZED TIN        |     26 |          552
 Brand#45   | SMALL ANODIZED COPPER     |     12 |          552
 Brand#53   | LARGE BURNISHED COPPER    |     23 |          552
 Brand#11   | PROMO BURNISHED COPPER    |     12 |          551
 Brand#13   | PROMO BRUSHED BRASS       |     45 |          551
 Brand#23   | MEDIUM BRUSHED TIN        |     28 |          551
 Brand#32   | PROMO PLATED STEEL        |     28 |          551
 Brand#52   | MEDIUM PLATED COPPER      |     28 |          551
 Brand#22   | STANDARD BURNISHED STEEL  |     17 |          550
 Brand#11   | STANDARD BURNISHED BRASS  |     23 |          548
 Brand#11   | STANDARD PLATED NICKEL    |     23 |          548
 Brand#12   | STANDARD ANODIZED TIN     |     31 |          548
 Brand#13   | SMALL BURNISHED NICKEL    |      8 |          548
 Brand#21   | ECONOMY BURNISHED TIN     |     31 |          548
 Brand#21   | SMALL BURNISHED NICKEL    |     12 |          548
 Brand#31   | MEDIUM PLATED STEEL       |     31 |          548
 Brand#31   | PROMO PLATED COPPER       |     31 |          548
 Brand#31   | SMALL BRUSHED TIN         |     45 |          548
 Brand#33   | PROMO PLATED NICKEL       |     45 |          548
 Brand#42   | PROMO BRUSHED COPPER      |     28 |          548
 Brand#42   | SMALL BRUSHED NICKEL      |     17 |          548
 Brand#44   | MEDIUM BRUSHED BRASS      |     45 |          548
 Brand#45   | ECONOMY BURNISHED BRASS   |      8 |          548
 Brand#52   | LARGE ANODIZED TIN        |     31 |          548
 Brand#54   | SMALL PLATED COPPER       |     26 |          548
 Brand#13   | SMALL BRUSHED NICKEL      |     17 |          547
 Brand#42   | PROMO BRUSHED NICKEL      |     17 |          547
 Brand#52   | MEDIUM ANODIZED TIN       |     31 |          547
 Brand#54   | STANDARD BRUSHED COPPER   |     28 |          547
 Brand#32   | PROMO BRUSHED BRASS       |     17 |          546
 Brand#34   | PROMO BRUSHED TIN         |     45 |          546
 Brand#43   | PROMO PLATED COPPER       |     45 |          546
 Brand#53   | ECONOMY POLISHED STEEL    |     45 |          546
 Brand#12   | STANDARD ANODIZED BRASS   |     17 |          544
 Brand#13   | STANDARD POLISHED STEEL   |     17 |          544
 Brand#13   | STANDARD POLISHED STEEL   |     23 |          544
