BEGIN;
BEGIN
select
	p_brand,
	p_type,
	p_size,
	count(distinct ps_suppkey) as supplier_cnt
from
	partsupp,
	part
where
	p_partkey = ps_partkey
	and p_brand <> 'Brand#54'
	and p_type not like 'LARGE ANODIZED%'
	and p_size in (1, 4, 42, 17, 34, 31, 20, 23)
	and ps_suppkey not in (
		select
			s_suppkey
		from
			supplier
		where
			s_comment like '%Customer%Complaints%'
	)
group by
	p_brand,
	p_type,
	p_size
order by
	supplier_cnt desc,
	p_brand,
	p_type,
	p_size;
  p_brand   |          p_type           | p_size | supplier_cnt 
------------+---------------------------+--------+--------------
 Brand#21   | ECONOMY BRUSHED BRASS     |     31 |          603
 Brand#33   | MEDIUM BRUSHED TIN        |     34 |          595
 Brand#34   | ECONOMY BURNISHED STEEL   |     23 |          592
 Brand#22   | ECONOMY ANODIZED BRASS    |      4 |          576
 Brand#43   | STANDARD PLATED BRASS     |     20 |          576
 Brand#22   | PROMO POLISHED TIN        |     23 |          572
 Brand#24   | STANDARD PLATED COPPER    |     34 |          572
 Brand#31   | STANDARD POLISHED NICKEL  |      1 |          572
 Brand#32   | MEDIUM PLATED COPPER      |     31 |          571
 Brand#32   | SMALL ANODIZED BRASS      |     31 |          568
 Brand#34   | PROMO PLATED NICKEL       |      4 |          568
 Brand#35   | STANDARD ANODIZED COPPER  |     31 |          568
 Brand#41   | SMALL PLATED BRASS        |     42 |          568
 Brand#53   | ECONOMY PLATED NICKEL     |     23 |          566
 Brand#22   | MEDIUM POLISHED NICKEL    |     20 |          564
 Brand#31   | STANDARD BURNISHED COPPER |     23 |          564
 Brand#32   | MEDIUM PLATED TIN         |      4 |          564
 Brand#34   | LARGE PLATED BRASS        |     34 |          564
 Brand#53   | PROMO PLATED TIN          |     42 |          564
 Brand#35   | PROMO POLISHED BRASS      |     42 |          563
 Brand#45   | MEDIUM ANODIZED COPPER    |      1 |          563
 Brand#52   | LARGE BRUSHED STEEL       |      4 |          563
 Brand#11   | STANDARD POLISHED TIN     |     34 |          562
 Brand#23   | ECONOMY BURNISHED BRASS   |     42 |          560
 Brand#24   | SMALL BURNISHED COPPER    |     42 |          560
 Brand#31   | PROMO POLISHED BRASS      |     17 |          560
 Brand#34   | STANDARD PLATED COPPER    |     34 |          560
 Brand#42   | STANDARD BURNISHED BRASS  |     42 |          560
 Brand#43   | STANDARD BURNISHED TIN    |     23 |          560
 Brand#44   | SMALL BRUSHED STEEL       |      1 |          560
 Brand#51   | SMALL PLATED STEEL        |     17 |          560
 Brand#41   | STANDARD ANODIZED TIN     |      1 |          556
 Brand#44   | LARGE BURNISHED COPPER    |     42 |          556
 Brand#44   | LARGE POLISHED STEEL      |     34 |          556
 Brand#35   | PROMO BURNISHED COPPER    |      1 |          555
 Brand#41   | SMALL POLISHED STEEL      |      4 |          554
 Brand#12   | ECONOMY BRUSHED NICKEL    |     20 |          553
 Brand#24   | STANDARD PLATED TIN       |     31 |          553
 Brand#12   | LARGE PLATED TIN          |     31 |          552
 Brand#13   | ECONOMY PLATED STEEL      |     42 |          552
 Brand#13   | PROMO BRUSHED TIN         |     31 |          552
 Brand#14   | SMALL PLATED NICKEL       |     17 |          552
 Brand#42   | STANDARD PLATED BRASS     |     42 |          552
 Brand#43   | LARGE BRUSHED TIN         |      4 |          552
 Brand#44   | LARGE BRUSHED STEEL       |      4 |          552
 Brand#53   | LARGE BURNISHED COPPER    |     23 |          552
 Brand#25   | SMALL POLISHED BRASS      |     34 |          551
 Brand#22   | STANDARD BURNISHED STEEL  |     17 |          550
 Brand#11   | STANDARD BURNISHED BRASS  |     23 |          548
 Brand#11   | STANDARD PLATED NICKEL    |     23 |          548
 Brand#12   | STANDARD ANODIZED TIN     |     31 |          548
 Brand#21   | ECONOMY BURNISHED TIN     |     31 |          548
 Brand#21   | STANDARD ANODIZED COPPER  |     34 |          548
 Brand#22   | SMALL PLATED STEEL        |      1 |          548
 Brand#31   | MEDIUM PLATED STEEL       |     31 |          548
 Brand#31   | PROMO PLATED COPPER       |     31 |          548
 Brand#34   | MEDIUM BURNISHED STEEL    |     20 |          548
 Brand#35   | LARGE POLISHED BRASS      |     34 |          548
 Brand#35   | PROMO BURNISHED BRASS     |      1 |          548
 Brand#41   | ECONOMY BURNISHED TIN     |     34 |          548
 Brand#41   | LARGE BURNISHED STEEL     |      4 |          548
 Brand#41   | PROMO PLATED BRASS        |     42 |          548
 Brand#42   | SMALL BRUSHED NICKEL      |     17 |          548
 Brand#51   | STANDARD BRUSHED TIN      |     34 |          548
 Brand#53   | SMALL POLISHED TIN        |      1 |          548
 Brand#13   | SMALL BRUSHED NICKEL      |     17 |          547
 Brand#15   | PROMO BURNISHED TIN       |      4 |          547
 Brand#25   | ECONOMY BRUSHED NICKEL    |     31 |          547
 Brand#42   | PROMO BRUSHED NICKEL      |     17 |          547
 Brand#52   | MEDIUM ANODIZED TIN       |     31 |          547
 Brand#55   | ECONOMY ANODIZED COPPER   |      1 |          547
 Brand#32   | PROMO BRUSHED BRASS       |     17 |          546
 Brand#12   | ECONOMY PLATED TIN        |     34 |          544
 Brand#12   | MEDIUM BRUSHED COPPER     |     34 |          544
 Brand#12   | STANDARD ANODIZED BRASS   |     17 |          544
 Brand#13   | STANDARD POLISHED STEEL   |     17 |          544
 Brand#13   | STANDARD POLISHED STEEL   |     23 |          544
 Brand#15   | LARGE BRUSHED STEEL       |     34 |          544
 Brand#15   | MEDIUM BURNISHED STEEL    |     20 |          544
 Brand#21   | SMALL BURNISHED TIN       |     31 |          544
 Brand#22   | PROMO POLISHED STEEL      |     34 |          544
 Brand#23   | SMALL POLISHED TIN        |     17 |          544
 Brand#24   | STANDARD BRUSHED STEEL    |     20 |          544
 Brand#33   | SMALL BRUSHED STEEL       |     17 |          544
 Brand#33   | SMALL BRUSHED TIN         |     20 |          544
 Brand#34   | STANDARD POLISHED BRASS   |     20 |          544
 Brand#35   | LARGE PLATED STEEL        |     20 |          544
 Brand#42   | MEDIUM ANODIZED STEEL     |     42 |          544
 Brand#43   | ECONOMY BURNISHED COPPER  |     20 |          544
 Brand#52   | PROMO PLATED COPPER       |     23 |          544
 Brand#55   | ECONOMY BRUSHED STEEL     |     23 |          544
 Brand#23   | SMALL PLATED STEEL        |      1 |          543
 Brand#35   | MEDIUM BURNISHED STEEL    |     31 |          543
 Brand#51   | SMALL BRUSHED TIN         |     31 |          543
 Brand#14   | ECONOMY BURNISHED BRASS   |     20 |          540
 Brand#14   | ECONOMY PLATED COPPER     |      4 |          540
 Brand#14   | STANDARD POLISHED BRASS   |     20 |          540
 Brand#15   | SMALL ANODIZED BRASS      |      4 |          540
 Brand#21   | PROMO POLISHED NICKEL     |      4 |          540
 Brand#22   | SMALL BRUSHED COPPER      |     31 |          540
 Brand#25   | LARGE BRUSHED COPPER      |     20 |          540
 Brand#25   | LARGE BURNISHED NICKEL    |     31 |          540
 Brand#25   | MEDIUM ANODIZED STEEL     |     17 |          540
 Brand#31   | PROMO PLATED NICKEL       |     23 |          540
 Brand#32   | ECONOMY ANODIZED NICKEL   |     20 |          540
 Brand#32   | ECONOMY BRUSHED NICKEL    |      4 |          540
 Brand#32   | ECONOMY PLATED STEEL      |      1 |          540
 Brand#32   | PROMO PLATED BRASS        |      1 |          540
 Brand#35   | STANDARD ANODIZED NICKEL  |     17 |          540
 Brand#41   | LARGE BRUSHED COPPER      |      4 |          540
 Brand#42   | ECONOMY POLISHED TIN      |     31 |          540
 Brand#44   | ECONOMY POLISHED TIN      |     34 |          540
 Brand#45   | STANDARD BRUSHED COPPER   |     42 |          540
 Brand#53   | LARGE POLISHED COPPER     |     34 |          540
 Brand#11   | SMALL BURNISHED COPPER    |     34 |          539
 Brand#23   | MEDIUM BRUSHED COPPER     |     42 |          539
 Brand#24   | MEDIUM BURNISHED COPPER   |     17 |          539
 Brand#32   | STANDARD ANODIZED BRASS   |     20 |          539
 Brand#44   | ECONOMY BURNISHED COPPER  |     31 |          539
 Brand#44   | ECONOMY PLATED BRASS      |     42 |          539
 Brand#23   | PROMO POLISHED STEEL      |     23 |          538
 Brand#33   | ECONOMY ANODIZED NICKEL   |     23 |          538
